,text,byline
106,"🎓 What does #EducationJusticeNow mean to you and your community?  #HB5283 would send MILLIONS in additional funding to #Connecticut public #schools through a #student-centered approach.

➡️ Contact the governor and your legislators TODAY with just a few clicks: https://p2a.co/l2BZSVJ

➡️ Read an-op ed from the leaders of the #EducationJusticeNow coalition:
https://bit.ly/3K5baxl","50CAN, INC."
107,"🎓 What does #EducationJusticeNow mean to you and your community?  #HB5283 would send MILLIONS in additional funding to #Connecticut public #schools through a #student-centered approach.

➡️ Contact the governor and your legislators TODAY with just a few clicks: https://p2a.co/l2BZSVJ

➡️ Read an-op ed from the leaders of the #EducationJusticeNow coalition:
https://bit.ly/3K5baxl","50CAN, INC."
108,"Does the Bible still matter in the 21st century? Yes. Dennis Prager, author of the best-selling Bible commentary in America, joins Michael Knowles to explain why.",PragerU
109,"Does the Bible still matter in the 21st century? Yes. Dennis Prager, author of the best-selling Bible commentary in America, joins Michael Knowles to explain why.",PragerU
110,"Does the Bible still matter in the 21st century? Yes. Dennis Prager, author of the best-selling Bible commentary in America, joins Michael Knowles to explain why.",PragerU
111,"The Bible, after so many centuries, remains the most important book in America. Why? Michael Knowles and Dennis Prager discuss.",PragerU
112,"The Bible, after so many centuries, remains the most important book in America. Why? Michael Knowles and Dennis Prager discuss.",PragerU
113,"The Bible, after so many centuries, remains the most important book in America. Why? Michael Knowles and Dennis Prager discuss.",PragerU
114,"The Bible, after so many centuries, remains the most important book in America. Why? Michael Knowles and Dennis Prager discuss.",PragerU
115,"Bob called on the governor to immediately suspend all of Connecticut's state gas taxes to ease the burden on residents. If you agree with Bob, sign the petition","Bob for Governor - David Becker, Treasurer - Approved by Bob Stefanowski"
116,Struggling to pay your utility bills? Sign the petition to demand lower costs and more transparency in Connecticut!,"Bob for Governor - David Becker, Treasurer - Approved by Bob Stefanowski"
117,"We don’t know the full extent of corruption within the Lamont Administration, but as the people who pay their salaries, Connecticut residents have a right to know. Sign here if you agree.","Bob for Governor - David Becker, Treasurer - Approved by Bob Stefanowski"
118,"Breaking News: Connecticut residents may qualify for $20k, $50k, $100k+ loan assistance which will be deposited into your account the next day thanks to this ""Emergency Cash"" program.",Life is For Thriving
119,"Big News for Seniors who live in Connecticut!

As of April 21st 2022, Connecticut has approved a State Regulated Burial Program that is now available to Every Senior regardless of most pre-existing conditions.

DO NOT PAY FOR LIFE INSURANCE UNTIL YOU KNOW HOW THIS WORKS!

If you were born prior to 1975, we can help you qualify for this affordable, state regulated burial program that is designed to cover the ENTIRE cost of your final expenses up to $25,000.

Why leave your family with this unnecessary financial burden when we have helped THOUSANDS of local seniors qualify for this important State regulated burial program.

So don't wait! Click the {LEARN MORE} tab below to find out just how simple it is to qualify with our help.",United Solutions
120,"🚨ENDORSEMENT ALERT!🚨 ""Hilda Santiago has the experience and relationships to be a strong Secretary of the State from Day One. Part of protecting the right to vote is making sure that Connecticut's cities and towns all have equal, open access to the Secretary's office as they administer elections, no matter their size or political connections. Hilda has always fought for open communication, and she knows what it's like to work from the grassroots. I'm excited to be a part of this history-making moment!"" - State Representative Pat Boyd",Santiago for Connecticut
121,"🚨ENDORSEMENT ALERT!🚨 ""I've served with Hilda for a decade in the House and seen her tireless work ethic up close. No one will work harder for the residents and voters of Connecticut, and there's no one better to keep our elections honest, fair, and accessible. I'm proud to endorse my friend Hilda Santiago for Secretary of the State."" - State Representative David Arconti",Santiago for Connecticut
122,"Our Commitment: The dairy industry is committed to supporting a healthier, more sustainable and equitable food system to nourish people, the planet’s climate, and communities by improving water quality while also providing healthy, affordable foods that promote public health. #CTDairy #OurCommitment",
123,"🎓 What does #EducationJusticeNow mean to you and your community?  House Bill 5283 would send MILLIONS in additional funding to #Connecticut public #schools through a #student-centered approach.

➡️ Contact the governor and your legislators TODAY with just a few clicks: https://p2a.co/l2BZSVJ

➡️ Learn more at: https://linktr.ee/studentcenteredfunding

➡️ Read an-op ed from the leaders of the #EducationJusticeNow coalition, School and State Finance Project Connecticut Charter Schools Association FaithActs for Education Educators for Excellence

https://conncan.org/blog/give-our-children-the-resources-they-need-for-a-great-education/","50CAN, INC."
124,"🎓 What does #EducationJusticeNow mean to you and your community?  House Bill 5283 would send MILLIONS in additional funding to #Connecticut public #schools through a #student-centered approach.

➡️ Contact the governor and your legislators TODAY with just a few clicks: https://p2a.co/l2BZSVJ

➡️ Learn more at: https://linktr.ee/studentcenteredfunding

➡️ Read an-op ed from the leaders of the #EducationJusticeNow coalition, School and State Finance Project Connecticut Charter Schools Association FaithActs for Education Educators for Excellence

https://conncan.org/blog/give-our-children-the-resources-they-need-for-a-great-education/","50CAN, INC."
125,"Why should Biblical literacy matter today? Joining Michael Knowles in this episode of The Book Club is the author of the best-selling Bible commentary in America, Dennis Prager.",PragerU
